Epoch,Time,LR,Loss,Loss_data,Loss_T_bound,Loss_NSE,Loss_EE,Loss_conti,MAE_u,MAE_v,MAE_w,MAE_T,MAE_p,COR_u,COR_v,COR_w,COR_T,COR_p
773,10.76,0.000010,0.0000002,0.0000002,0.0000008,0.0000006,0.0000012,0.0000236,0.0004495,0.0004457,0.0006258,0.0178098,0.5085346,0.9999701,0.9999603,0.9999741,0.9934251,0.3125273
774,10.79,0.000010,0.0000002,0.0000001,0.0000008,0.0000006,0.0000012,0.0000230,0.0004334,0.0004293,0.0006280,0.0177991,0.5085346,0.9999722,0.9999640,0.9999728,0.9934281,0.3125649
775,10.78,0.000010,0.0000002,0.0000002,0.0000008,0.0000006,0.0000012,0.0000237,0.0004633,0.0004532,0.0006384,0.0177941,0.5085324,0.9999681,0.9999593,0.9999723,0.9934304,0.3125587
776,10.78,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000231,0.0004397,0.0004382,0.0006412,0.0177849,0.5085401,0.9999713,0.9999624,0.9999722,0.9934335,0.3125826
777,10.94,0.000010,0.0000004,0.0000003,0.0000009,0.0000008,0.0000013,0.0000267,0.0004495,0.0004453,0.0006859,0.0177856,0.5085335,0.9999700,0.9999613,0.9999673,0.9934301,0.3125689
778,10.77,0.000010,0.0000003,0.0000002,0.0000010,0.0000006,0.0000013,0.0000240,0.0004384,0.0004376,0.0006442,0.0177893,0.5085377,0.9999716,0.9999622,0.9999719,0.9934392,0.3125949
779,10.79,0.000010,0.0000003,0.0000002,0.0000008,0.0000006,0.0000012,0.0000232,0.0004427,0.0004457,0.0006319,0.0177937,0.5085407,0.9999701,0.9999599,0.9999723,0.9934441,0.3126092
780,10.78,0.000010,0.0000002,0.0000001,0.0000008,0.0000005,0.0000012,0.0000227,0.0004322,0.0004249,0.0006016,0.0177784,0.5085421,0.9999729,0.9999644,0.9999759,0.9934495,0.3126183
781,10.77,0.000010,0.0000002,0.0000002,0.0000008,0.0000006,0.0000013,0.0000229,0.0004421,0.0004406,0.0006195,0.0177727,0.5085509,0.9999708,0.9999617,0.9999743,0.9934601,0.3126114
782,10.77,0.000010,0.0000002,0.0000002,0.0000009,0.0000006,0.0000012,0.0000232,0.0004220,0.0004203,0.0005866,0.0177491,0.5085519,0.9999736,0.9999647,0.9999773,0.9934803,0.3126146
783,10.76,0.000010,0.0000002,0.0000001,0.0000007,0.0000006,0.0000012,0.0000236,0.0004495,0.0004423,0.0006433,0.0177532,0.5085492,0.9999701,0.9999613,0.9999717,0.9934731,0.3126490
784,10.76,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000223,0.0004347,0.0004284,0.0006024,0.0177193,0.5085511,0.9999724,0.9999637,0.9999759,0.9934906,0.3126517
785,10.80,0.000010,0.0000002,0.0000002,0.0000007,0.0000006,0.0000012,0.0000231,0.0004299,0.0004380,0.0006377,0.0177213,0.5085496,0.9999729,0.9999622,0.9999722,0.9934887,0.3126547
786,10.78,0.000010,0.0000002,0.0000001,0.0000008,0.0000006,0.0000012,0.0000239,0.0004402,0.0004354,0.0006105,0.0177221,0.5085592,0.9999715,0.9999624,0.9999752,0.9934887,0.3126547
787,10.82,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000228,0.0004344,0.0004330,0.0006293,0.0177109,0.5085565,0.9999722,0.9999632,0.9999732,0.9934971,0.3126666
788,10.79,0.000010,0.0000002,0.0000002,0.0000007,0.0000006,0.0000012,0.0000229,0.0004345,0.0004317,0.0006139,0.0176930,0.5085608,0.9999725,0.9999632,0.9999752,0.9935080,0.3126879
789,10.78,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000228,0.0004447,0.0004442,0.0006324,0.0177005,0.5085644,0.9999706,0.9999608,0.9999731,0.9935051,0.3126691
790,10.78,0.000010,0.0000003,0.0000002,0.0000008,0.0000006,0.0000012,0.0000236,0.0004731,0.0004874,0.0007210,0.0177891,0.5085644,0.9999657,0.9999520,0.9999611,0.9934652,0.3126466
791,10.79,0.000010,0.0000003,0.0000002,0.0000011,0.0000006,0.0000013,0.0000231,0.0004695,0.0004710,0.0006023,0.0177086,0.5085716,0.9999660,0.9999552,0.9999771,0.9935155,0.3126591
792,10.76,0.000010,0.0000002,0.0000001,0.0000008,0.0000005,0.0000012,0.0000227,0.0004411,0.0004384,0.0006157,0.0176686,0.5085654,0.9999712,0.9999617,0.9999750,0.9935228,0.3127097
793,10.77,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000227,0.0004350,0.0004389,0.0006302,0.0176535,0.5085673,0.9999717,0.9999621,0.9999731,0.9935313,0.3127016
794,10.80,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000227,0.0004386,0.0004370,0.0006187,0.0176636,0.5085809,0.9999713,0.9999621,0.9999746,0.9935349,0.3127114
795,10.79,0.000010,0.0000003,0.0000002,0.0000011,0.0000006,0.0000013,0.0000249,0.0004465,0.0004436,0.0006339,0.0176092,0.5085781,0.9999710,0.9999621,0.9999731,0.9935592,0.3127405
796,10.77,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000013,0.0000229,0.0004397,0.0004515,0.0006165,0.0176435,0.5085812,0.9999710,0.9999604,0.9999746,0.9935436,0.3127122
797,10.79,0.000010,0.0000003,0.0000002,0.0000009,0.0000006,0.0000013,0.0000230,0.0004520,0.0004664,0.0006639,0.0176576,0.5085826,0.9999693,0.9999576,0.9999691,0.9935418,0.3127141
798,10.76,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000228,0.0004437,0.0004379,0.0006394,0.0176185,0.5085884,0.9999707,0.9999617,0.9999725,0.9935555,0.3127429
799,10.76,0.000010,0.0000002,0.0000002,0.0000008,0.0000006,0.0000012,0.0000230,0.0004724,0.0004690,0.0006571,0.0176075,0.5085925,0.9999658,0.9999550,0.9999705,0.9935704,0.3127312
800,10.76,0.000010,0.0000003,0.0000002,0.0000017,0.0000006,0.0000013,0.0000250,0.0004474,0.0004435,0.0006258,0.0175868,0.5085814,0.9999701,0.9999607,0.9999737,0.9935789,0.3127415
801,10.75,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000226,0.0004493,0.0004512,0.0006353,0.0175738,0.5085919,0.9999695,0.9999594,0.9999723,0.9935813,0.3127411
802,10.74,0.000010,0.0000003,0.0000002,0.0000008,0.0000006,0.0000013,0.0000237,0.0004525,0.0004489,0.0006615,0.0175552,0.5085941,0.9999693,0.9999605,0.9999696,0.9935851,0.3127787
803,10.75,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000223,0.0004478,0.0004421,0.0006274,0.0175590,0.5085930,0.9999703,0.9999608,0.9999732,0.9935904,0.3127719
804,10.76,0.000010,0.0000003,0.0000002,0.0000008,0.0000006,0.0000012,0.0000237,0.0004547,0.0004598,0.0006548,0.0175742,0.5085956,0.9999685,0.9999576,0.9999710,0.9935912,0.3127795
805,10.76,0.000010,0.0000002,0.0000002,0.0000008,0.0000006,0.0000012,0.0000232,0.0004498,0.0004530,0.0006265,0.0175526,0.5086010,0.9999696,0.9999592,0.9999734,0.9936031,0.3127906
806,10.78,0.000010,0.0000002,0.0000002,0.0000009,0.0000006,0.0000012,0.0000226,0.0004230,0.0004213,0.0005843,0.0174905,0.5086060,0.9999736,0.9999653,0.9999778,0.9936336,0.3128127
807,10.81,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000224,0.0004530,0.0004494,0.0006323,0.0175364,0.5086035,0.9999691,0.9999595,0.9999723,0.9936109,0.3128038
808,10.77,0.000010,0.0000002,0.0000002,0.0000009,0.0000006,0.0000012,0.0000232,0.0004587,0.0004648,0.0006631,0.0175267,0.5086096,0.9999681,0.9999563,0.9999684,0.9936139,0.3127910
809,10.75,0.000010,0.0000003,0.0000002,0.0000012,0.0000006,0.0000013,0.0000251,0.0004618,0.0004685,0.0006919,0.0175413,0.5086043,0.9999677,0.9999564,0.9999657,0.9936033,0.3128273
810,10.75,0.000010,0.0000002,0.0000002,0.0000008,0.0000005,0.0000012,0.0000230,0.0004253,0.0004263,0.0006183,0.0174822,0.5086130,0.9999731,0.9999645,0.9999738,0.9936355,0.3128380
811,10.78,0.000010,0.0000004,0.0000003,0.0000009,0.0000008,0.0000014,0.0000277,0.0004458,0.0004365,0.0006800,0.0174621,0.5086016,0.9999707,0.9999632,0.9999682,0.9936391,0.3128672
812,10.75,0.000010,0.0000003,0.0000002,0.0000008,0.0000006,0.0000012,0.0000232,0.0004234,0.0004267,0.0006287,0.0174548,0.5086048,0.9999738,0.9999647,0.9999732,0.9936498,0.3128508
813,10.77,0.000010,0.0000002,0.0000002,0.0000007,0.0000005,0.0000012,0.0000221,0.0004403,0.0004518,0.0006263,0.0174590,0.5086210,0.9999709,0.9999594,0.9999731,0.9936543,0.3128390
814,11.04,0.000010,0.0000003,0.0000002,0.0000008,0.0000006,0.0000012,0.0000233,0.0004161,0.0004282,0.0006621,0.0174250,0.5086181,0.9999745,0.9999656,0.9999697,0.9936628,0.3128875
815,10.76,0.000010,0.0000002,0.0000001,0.0000008,0.0000006,0.0000012,0.0000229,0.0004269,0.0004357,0.0006480,0.0174257,0.5086167,0.9999733,0.9999640,0.9999716,0.9936681,0.3129068
816,10.77,0.000010,0.0000002,0.0000001,0.0000008,0.0000005,0.0000012,0.0000228,0.0004444,0.0004410,0.0006236,0.0174557,0.5086226,0.9999705,0.9999610,0.9999737,0.9936621,0.3128817
817,10.77,0.000010,0.0000002,0.0000002,0.0000008,0.0000006,0.0000012,0.0000233,0.0004434,0.0004476,0.0006272,0.0174562,0.5086183,0.9999703,0.9999597,0.9999728,0.9936679,0.3129043
818,10.79,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000222,0.0004570,0.0004560,0.0006261,0.0174576,0.5086169,0.9999684,0.9999577,0.9999731,0.9936711,0.3128991
819,10.77,0.000010,0.0000003,0.0000002,0.0000008,0.0000006,0.0000012,0.0000230,0.0004433,0.0004478,0.0006366,0.0174073,0.5086280,0.9999708,0.9999607,0.9999720,0.9936889,0.3129255
820,10.77,0.000010,0.0000003,0.0000002,0.0000008,0.0000006,0.0000012,0.0000232,0.0004514,0.0004484,0.0006431,0.0174165,0.5086334,0.9999699,0.9999602,0.9999713,0.9936846,0.3129300
821,10.77,0.000010,0.0000002,0.0000001,0.0000008,0.0000006,0.0000012,0.0000229,0.0004373,0.0004356,0.0006269,0.0173847,0.5086364,0.9999717,0.9999626,0.9999732,0.9937030,0.3129251
822,10.78,0.000010,0.0000002,0.0000002,0.0000007,0.0000006,0.0000012,0.0000232,0.0004580,0.0004532,0.0006535,0.0173930,0.5086386,0.9999686,0.9999585,0.9999698,0.9937035,0.3129500
823,10.77,0.000010,0.0000002,0.0000001,0.0000008,0.0000005,0.0000012,0.0000225,0.0004304,0.0004324,0.0006197,0.0173774,0.5086330,0.9999722,0.9999627,0.9999734,0.9937140,0.3129455
824,10.77,0.000010,0.0000003,0.0000002,0.0000007,0.0000006,0.0000012,0.0000233,0.0004950,0.0004891,0.0006946,0.0174418,0.5086401,0.9999616,0.9999501,0.9999658,0.9936875,0.3129293
825,10.77,0.000010,0.0000002,0.0000002,0.0000008,0.0000006,0.0000012,0.0000232,0.0004509,0.0004538,0.0006558,0.0173758,0.5086412,0.9999697,0.9999589,0.9999704,0.9937117,0.3129469
826,10.78,0.000010,0.0000002,0.0000002,0.0000010,0.0000006,0.0000012,0.0000227,0.0004352,0.0004351,0.0006396,0.0173868,0.5086512,0.9999715,0.9999621,0.9999716,0.9937126,0.3129801
827,10.75,0.000010,0.0000002,0.0000001,0.0000009,0.0000005,0.0000012,0.0000230,0.0004425,0.0004401,0.0006282,0.0173601,0.5086558,0.9999712,0.9999612,0.9999729,0.9937232,0.3129812
828,10.76,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000222,0.0004512,0.0004430,0.0006391,0.0173561,0.5086518,0.9999695,0.9999597,0.9999723,0.9937323,0.3129764
829,10.78,0.000010,0.0000003,0.0000002,0.0000008,0.0000006,0.0000012,0.0000227,0.0004252,0.0004292,0.0006161,0.0173153,0.5086529,0.9999734,0.9999637,0.9999740,0.9937471,0.3130063
830,10.77,0.000010,0.0000002,0.0000002,0.0000007,0.0000005,0.0000012,0.0000230,0.0004445,0.0004395,0.0006626,0.0173370,0.5086518,0.9999712,0.9999622,0.9999698,0.9937358,0.3130103
831,10.77,0.000010,0.0000002,0.0000001,0.0000009,0.0000005,0.0000012,0.0000230,0.0004388,0.0004446,0.0006362,0.0173361,0.5086502,0.9999713,0.9999608,0.9999717,0.9937360,0.3130005
832,10.77,0.000010,0.0000002,0.0000002,0.0000010,0.0000006,0.0000012,0.0000232,0.0004650,0.0004646,0.0006662,0.0173234,0.5086513,0.9999672,0.9999564,0.9999694,0.9937462,0.3130125
833,10.76,0.000010,0.0000003,0.0000002,0.0000010,0.0000006,0.0000012,0.0000234,0.0004195,0.0004238,0.0006043,0.0173056,0.5086459,0.9999738,0.9999647,0.9999759,0.9937536,0.3130328
834,10.76,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000224,0.0004464,0.0004441,0.0006317,0.0172821,0.5086607,0.9999703,0.9999603,0.9999729,0.9937613,0.3130212
835,10.78,0.000010,0.0000002,0.0000002,0.0000009,0.0000006,0.0000012,0.0000233,0.0004286,0.0004420,0.0006316,0.0173045,0.5086600,0.9999724,0.9999616,0.9999717,0.9937487,0.3130505
836,11.14,0.000010,0.0000002,0.0000001,0.0000008,0.0000005,0.0000012,0.0000228,0.0004382,0.0004421,0.0006265,0.0172947,0.5086610,0.9999710,0.9999607,0.9999731,0.9937587,0.3130575
837,10.78,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000232,0.0004354,0.0004373,0.0006106,0.0172784,0.5086718,0.9999722,0.9999616,0.9999747,0.9937671,0.3130679
838,10.77,0.000010,0.0000002,0.0000001,0.0000008,0.0000005,0.0000012,0.0000225,0.0004463,0.0004475,0.0006545,0.0172412,0.5086685,0.9999705,0.9999606,0.9999704,0.9937783,0.3130805
839,10.77,0.000010,0.0000003,0.0000002,0.0000010,0.0000006,0.0000012,0.0000233,0.0004339,0.0004375,0.0006277,0.0172209,0.5086623,0.9999721,0.9999628,0.9999728,0.9937883,0.3130940
840,10.77,0.000010,0.0000002,0.0000001,0.0000008,0.0000005,0.0000012,0.0000225,0.0004532,0.0004519,0.0006511,0.0172302,0.5086702,0.9999700,0.9999595,0.9999704,0.9937904,0.3130711
841,10.76,0.000010,0.0000002,0.0000001,0.0000009,0.0000006,0.0000012,0.0000236,0.0004619,0.0004562,0.0006509,0.0172282,0.5086793,0.9999681,0.9999578,0.9999706,0.9937948,0.3130759
842,10.77,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000224,0.0004522,0.0004466,0.0006477,0.0172294,0.5086764,0.9999694,0.9999602,0.9999714,0.9937996,0.3131150
843,10.77,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000225,0.0004309,0.0004333,0.0006233,0.0171931,0.5086731,0.9999722,0.9999629,0.9999731,0.9938152,0.3131162
844,10.77,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000224,0.0004490,0.0004543,0.0006449,0.0171976,0.5086758,0.9999696,0.9999587,0.9999716,0.9938184,0.3131230
845,10.77,0.000010,0.0000002,0.0000002,0.0000009,0.0000006,0.0000012,0.0000233,0.0004248,0.0004308,0.0006095,0.0171846,0.5086727,0.9999731,0.9999631,0.9999746,0.9938228,0.3131486
846,10.77,0.000010,0.0000002,0.0000001,0.0000008,0.0000005,0.0000012,0.0000232,0.0004598,0.0004522,0.0006367,0.0171911,0.5086758,0.9999683,0.9999586,0.9999720,0.9938251,0.3131128
847,10.75,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000228,0.0004380,0.0004393,0.0006169,0.0171677,0.5086747,0.9999712,0.9999611,0.9999735,0.9938408,0.3131187
848,10.78,0.000010,0.0000002,0.0000001,0.0000008,0.0000005,0.0000012,0.0000228,0.0004535,0.0004511,0.0006395,0.0171536,0.5086753,0.9999689,0.9999586,0.9999714,0.9938475,0.3131225
849,10.77,0.000010,0.0000003,0.0000002,0.0000010,0.0000006,0.0000012,0.0000239,0.0004148,0.0004219,0.0005803,0.0171400,0.5086861,0.9999744,0.9999644,0.9999772,0.9938577,0.3131292
850,10.77,0.000010,0.0000002,0.0000001,0.0000008,0.0000005,0.0000012,0.0000223,0.0004406,0.0004400,0.0006339,0.0171274,0.5086995,0.9999710,0.9999610,0.9999726,0.9938567,0.3131580
851,10.78,0.000010,0.0000002,0.0000002,0.0000013,0.0000005,0.0000012,0.0000233,0.0004479,0.0004497,0.0006533,0.0171369,0.5086942,0.9999698,0.9999599,0.9999707,0.9938602,0.3131487
852,10.77,0.000010,0.0000002,0.0000001,0.0000006,0.0000005,0.0000012,0.0000228,0.0004366,0.0004377,0.0006209,0.0171366,0.5086914,0.9999712,0.9999608,0.9999732,0.9938594,0.3131626
853,10.78,0.000010,0.0000002,0.0000001,0.0000008,0.0000005,0.0000012,0.0000227,0.0004350,0.0004399,0.0006346,0.0171181,0.5086905,0.9999710,0.9999616,0.9999722,0.9938692,0.3131725
854,10.77,0.000010,0.0000003,0.0000002,0.0000012,0.0000006,0.0000012,0.0000231,0.0004301,0.0004388,0.0006125,0.0171485,0.5086952,0.9999721,0.9999611,0.9999743,0.9938567,0.3131796
855,10.79,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000226,0.0004364,0.0004432,0.0006416,0.0170999,0.5086924,0.9999712,0.9999607,0.9999716,0.9938800,0.3131952
856,10.77,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000226,0.0004358,0.0004420,0.0006393,0.0171154,0.5087002,0.9999713,0.9999610,0.9999722,0.9938746,0.3131856
857,10.77,0.000010,0.0000003,0.0000002,0.0000009,0.0000006,0.0000012,0.0000238,0.0004692,0.0004645,0.0006465,0.0171313,0.5087106,0.9999657,0.9999541,0.9999714,0.9938767,0.3131481
858,10.78,0.000010,0.0000002,0.0000001,0.0000008,0.0000005,0.0000012,0.0000224,0.0004557,0.0004555,0.0006528,0.0170888,0.5087020,0.9999688,0.9999578,0.9999707,0.9938858,0.3131769
859,10.74,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000231,0.0004770,0.0004785,0.0006656,0.0171402,0.5087056,0.9999650,0.9999520,0.9999691,0.9938690,0.3131900
860,10.74,0.000010,0.0000002,0.0000001,0.0000010,0.0000005,0.0000012,0.0000223,0.0004433,0.0004448,0.0006436,0.0171044,0.5087199,0.9999703,0.9999601,0.9999713,0.9938854,0.3132208
861,10.74,0.000010,0.0000002,0.0000001,0.0000008,0.0000005,0.0000012,0.0000225,0.0004434,0.0004468,0.0006544,0.0170601,0.5087178,0.9999706,0.9999602,0.9999710,0.9939101,0.3132016
862,10.78,0.000010,0.0000002,0.0000002,0.0000012,0.0000005,0.0000012,0.0000229,0.0004491,0.0004526,0.0006476,0.0170650,0.5087065,0.9999698,0.9999585,0.9999710,0.9939106,0.3132245
863,10.78,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000222,0.0004425,0.0004456,0.0006386,0.0170542,0.5087114,0.9999708,0.9999598,0.9999722,0.9939128,0.3132432
864,10.79,0.000010,0.0000002,0.0000001,0.0000011,0.0000005,0.0000012,0.0000227,0.0004505,0.0004505,0.0006495,0.0170439,0.5087141,0.9999693,0.9999589,0.9999709,0.9939219,0.3132273
865,10.78,0.000010,0.0000002,0.0000001,0.0000008,0.0000005,0.0000012,0.0000223,0.0004433,0.0004470,0.0006448,0.0170542,0.5087145,0.9999700,0.9999594,0.9999712,0.9939187,0.3132366
866,10.78,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000222,0.0004526,0.0004530,0.0006366,0.0170189,0.5087126,0.9999694,0.9999585,0.9999720,0.9939302,0.3132539
867,10.77,0.000010,0.0000002,0.0000001,0.0000009,0.0000005,0.0000012,0.0000223,0.0004506,0.0004467,0.0006387,0.0169952,0.5087184,0.9999706,0.9999599,0.9999726,0.9939401,0.3132410
868,10.76,0.000010,0.0000002,0.0000001,0.0000008,0.0000005,0.0000012,0.0000221,0.0004423,0.0004466,0.0006381,0.0170054,0.5087160,0.9999703,0.9999596,0.9999722,0.9939391,0.3132726
869,10.76,0.000010,0.0000003,0.0000002,0.0000010,0.0000006,0.0000012,0.0000240,0.0004403,0.0004403,0.0006731,0.0169855,0.5087120,0.9999706,0.9999614,0.9999680,0.9939445,0.3132831
870,10.78,0.000010,0.0000003,0.0000002,0.0000014,0.0000006,0.0000012,0.0000246,0.0004593,0.0004481,0.0006772,0.0169819,0.5087144,0.9999684,0.9999599,0.9999684,0.9939547,0.3132898
871,10.77,0.000010,0.0000002,0.0000001,0.0000009,0.0000006,0.0000012,0.0000238,0.0004555,0.0004414,0.0006441,0.0169655,0.5087186,0.9999700,0.9999605,0.9999722,0.9939643,0.3132671
872,10.77,0.000010,0.0000002,0.0000002,0.0000007,0.0000005,0.0000012,0.0000220,0.0004539,0.0004495,0.0006588,0.0169730,0.5087244,0.9999691,0.9999595,0.9999704,0.9939615,0.3133059
873,10.78,0.000010,0.0000002,0.0000001,0.0000009,0.0000005,0.0000012,0.0000223,0.0004328,0.0004347,0.0006352,0.0169622,0.5087300,0.9999719,0.9999619,0.9999720,0.9939689,0.3133053
874,10.76,0.000010,0.0000002,0.0000001,0.0000008,0.0000005,0.0000012,0.0000219,0.0004402,0.0004459,0.0006489,0.0169494,0.5087349,0.9999709,0.9999602,0.9999710,0.9939761,0.3133021
875,10.76,0.000010,0.0000003,0.0000002,0.0000008,0.0000006,0.0000012,0.0000236,0.0004701,0.0004727,0.0006699,0.0169722,0.5087340,0.9999659,0.9999533,0.9999678,0.9939697,0.3133024
876,10.78,0.000010,0.0000003,0.0000002,0.0000007,0.0000006,0.0000012,0.0000232,0.0004733,0.0004710,0.0006759,0.0169795,0.5087457,0.9999658,0.9999535,0.9999683,0.9939649,0.3132778
877,10.75,0.000010,0.0000002,0.0000001,0.0000008,0.0000005,0.0000012,0.0000227,0.0004472,0.0004455,0.0006440,0.0169149,0.5087342,0.9999709,0.9999610,0.9999720,0.9939929,0.3133026
878,10.75,0.000010,0.0000002,0.0000001,0.0000009,0.0000005,0.0000012,0.0000225,0.0004398,0.0004394,0.0006363,0.0169249,0.5087382,0.9999712,0.9999613,0.9999723,0.9939911,0.3133344
879,10.76,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000011,0.0000213,0.0004508,0.0004566,0.0006512,0.0169393,0.5087364,0.9999693,0.9999579,0.9999711,0.9939886,0.3133161
880,10.78,0.000010,0.0000002,0.0000001,0.0000008,0.0000005,0.0000012,0.0000226,0.0004556,0.0004604,0.0006689,0.0169435,0.5087357,0.9999689,0.9999574,0.9999680,0.9939846,0.3133071
881,10.76,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000220,0.0004534,0.0004513,0.0006612,0.0169015,0.5087432,0.9999693,0.9999588,0.9999698,0.9940038,0.3133407
882,10.76,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000221,0.0004423,0.0004459,0.0006291,0.0169117,0.5087423,0.9999705,0.9999595,0.9999728,0.9940017,0.3133478
883,10.76,0.000010,0.0000002,0.0000001,0.0000008,0.0000005,0.0000012,0.0000224,0.0004338,0.0004309,0.0006177,0.0168764,0.5087391,0.9999719,0.9999627,0.9999743,0.9940236,0.3133628
884,10.79,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000219,0.0004323,0.0004356,0.0006339,0.0168934,0.5087407,0.9999717,0.9999621,0.9999725,0.9940134,0.3133884
885,10.78,0.000010,0.0000002,0.0000001,0.0000008,0.0000006,0.0000012,0.0000231,0.0004438,0.0004370,0.0006152,0.0168558,0.5087363,0.9999709,0.9999613,0.9999756,0.9940374,0.3133867
886,10.76,0.000010,0.0000002,0.0000001,0.0000009,0.0000005,0.0000012,0.0000229,0.0004463,0.0004483,0.0006558,0.0168921,0.5087506,0.9999700,0.9999596,0.9999704,0.9940180,0.3133920
887,10.77,0.000010,0.0000002,0.0000002,0.0000012,0.0000006,0.0000012,0.0000224,0.0004639,0.0004670,0.0006748,0.0169131,0.5087522,0.9999673,0.9999554,0.9999675,0.9940130,0.3133723
888,10.76,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000220,0.0004553,0.0004489,0.0006446,0.0168670,0.5087582,0.9999689,0.9999592,0.9999713,0.9940317,0.3133928
889,10.77,0.000010,0.0000003,0.0000002,0.0000015,0.0000006,0.0000012,0.0000238,0.0004582,0.0004548,0.0006548,0.0168881,0.5087622,0.9999685,0.9999580,0.9999704,0.9940253,0.3134013
890,10.78,0.000010,0.0000002,0.0000001,0.0000009,0.0000005,0.0000012,0.0000224,0.0004189,0.0004258,0.0006015,0.0168416,0.5087531,0.9999740,0.9999639,0.9999756,0.9940487,0.3134213
891,10.80,0.000010,0.0000003,0.0000002,0.0000006,0.0000006,0.0000012,0.0000230,0.0004573,0.0004606,0.0006735,0.0168641,0.5087597,0.9999679,0.9999570,0.9999681,0.9940341,0.3134130
892,10.79,0.000010,0.0000002,0.0000001,0.0000009,0.0000006,0.0000012,0.0000228,0.0004267,0.0004269,0.0006168,0.0168268,0.5087662,0.9999725,0.9999638,0.9999741,0.9940524,0.3134430
893,10.77,0.000010,0.0000002,0.0000001,0.0000006,0.0000005,0.0000012,0.0000225,0.0004393,0.0004446,0.0006090,0.0168480,0.5087619,0.9999703,0.9999595,0.9999748,0.9940491,0.3134183
894,10.76,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000011,0.0000223,0.0004433,0.0004393,0.0006433,0.0168200,0.5087622,0.9999708,0.9999613,0.9999714,0.9940569,0.3134245
895,10.76,0.000010,0.0000002,0.0000002,0.0000008,0.0000005,0.0000012,0.0000227,0.0004487,0.0004433,0.0006507,0.0168004,0.5087621,0.9999700,0.9999610,0.9999707,0.9940658,0.3134474
896,10.80,0.000010,0.0000002,0.0000002,0.0000009,0.0000005,0.0000012,0.0000224,0.0004067,0.0004178,0.0005866,0.0168024,0.5087698,0.9999754,0.9999656,0.9999771,0.9940704,0.3134791
897,10.78,0.000010,0.0000003,0.0000002,0.0000017,0.0000006,0.0000012,0.0000243,0.0004660,0.0004745,0.0007009,0.0168737,0.5087633,0.9999670,0.9999544,0.9999641,0.9940370,0.3134302
898,10.75,0.000010,0.0000002,0.0000001,0.0000006,0.0000005,0.0000011,0.0000218,0.0004353,0.0004374,0.0006218,0.0167848,0.5087571,0.9999716,0.9999614,0.9999737,0.9940748,0.3134440
899,10.76,0.000010,0.0000002,0.0000001,0.0000009,0.0000005,0.0000011,0.0000223,0.0004368,0.0004337,0.0006165,0.0167706,0.5087685,0.9999717,0.9999621,0.9999743,0.9940836,0.3134381
900,10.76,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000011,0.0000214,0.0004316,0.0004278,0.0006260,0.0167542,0.5087617,0.9999722,0.9999633,0.9999732,0.9940891,0.3134596
901,10.77,0.000010,0.0000002,0.0000001,0.0000007,0.0000005,0.0000012,0.0000229,0.0004354,0.0004324,0.0006016,0.0167878,0.5087648,0.9999716,0.9999614,0.9999756,0.9940758,0.3134775
